year,price,transmission,mileage,fuel_type,engine_size,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol
2017,31750,Automatic,18075.0,Petrol,3.0,1,0,0,0,0,0,0,1
2017,19899,Automatic,52160.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2016,14999,Automatic,59243.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,14399,Automatic,73598.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,22899,Automatic,10346.0,Petrol,2.0,1,0,0,0,0,0,0,1
2014,10995,Automatic,68000.0,Diesel,1.8,1,0,0,0,1,0,0,0
2017,21399,Automatic,26213.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,13295,Automatic,86620.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2002,1495,Automatic,13800.0,Diesel,2.7,1,0,0,0,1,0,0,0
2018,18999,Automatic,16834.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,18799,Automatic,20090.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,18899,Automatic,21315.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,17999,Automatic,14632.0,Diesel,1.6,1,0,0,0,1,0,0,0
2016,15699,Automatic,30173.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16899,Automatic,59290.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2017,18299,Automatic,50216.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2016,16499,Automatic,22525.0,Diesel,1.6,1,0,0,0,1,0,0,0
2015,16729,Automatic,30701.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,16299,Automatic,25958.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,19980,Automatic,17973.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15980,Automatic,41267.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,34680,Automatic,13500.0,Petrol,3.0,1,0,0,0,0,0,0,1
2015,14795,Automatic,109050.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2016,10500,Manual,117760.0,Diesel,2.1,0,1,0,0,1,0,0,0
2017,15000,Automatic,54700.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2016,15000,Automatic,76200.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,13362,Automatic,74044.0,Diesel,2.1,1,0,0,0,1,0,0,0
2007,5995,Automatic,50500.0,Petrol,1.8,1,0,0,0,0,0,0,1
2016,15475,Automatic,49846.0,Diesel,2.1,1,0,0,0,1,0,0,0
2002,1295,Automatic,82700.0,Diesel,2.7,1,0,0,0,1,0,0,0
2012,8495,Automatic,51122.0,Diesel,2.2,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,13499,Manual,61140.0,Diesel,2.1,0,1,0,0,1,0,0,0
2016,14999,Automatic,80195.0,Diesel,2.1,1,0,0,0,1,0,0,0
2012,9099,Automatic,54275.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,15499,Manual,63478.0,Diesel,2.1,0,1,0,0,1,0,0,0
2013,10999,Automatic,63930.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,17149,Automatic,48191.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,15399,Automatic,49586.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,21999,Automatic,20892.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,14399,Manual,18862.0,Petrol,2.0,0,1,0,0,0,0,0,1
2017,17499,Automatic,35652.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2016,17799,Automatic,53613.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,16500,Automatic,37000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2009,5295,Automatic,112000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2011,6995,Automatic,120899.0,Petrol,1.8,1,0,0,0,0,0,0,1
2012,5250,Automatic,170000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,18999,Automatic,25334.0,Petrol,2.0,1,0,0,0,0,0,0,1
2014,16499,Automatic,34032.0,Diesel,2.1,1,0,0,0,1,0,0,0
2010,7995,Manual,54000.0,Diesel,2.1,0,1,0,0,1,0,0,0
2015,13790,Automatic,54000.0,Petrol,2.0,1,0,0,0,0,0,0,1
2015,15490,Automatic,34000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2011,8495,Automatic,66000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2013,7199,Automatic,124000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,42995,Automatic,18000.0,Petrol,4.0,1,0,0,0,0,0,0,1
2015,17695,Automatic,64765.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,36995,Automatic,25286.0,Petrol,3.0,1,0,0,0,0,0,0,1
2013,7000,Manual,109447.0,Diesel,2.1,0,1,0,0,1,0,0,0
2013,10490,Automatic,64498.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,21750,Automatic,16750.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,25995,Automatic,10051.0,Diesel,2.0,1,0,0,0,1,0,0,0
1991,4450,Automatic,170000.0,Petrol,3.0,1,0,0,0,0,0,0,1
2002,2140,Automatic,52700.0,Petrol,2.0,1,0,0,0,0,0,0,1
2009,6995,Automatic,60000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,29990,Automatic,56000.0,Petrol,4.0,1,0,0,0,0,0,0,1
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2011,9000,Automatic,55657.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,24500,Automatic,91639.0,Petrol,4.0,1,0,0,0,0,0,0,1
2015,13300,Manual,64219.0,Diesel,2.1,0,1,0,0,1,0,0,0
2015,15275,Automatic,67889.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2013,13995,Automatic,24000.0,Petrol,1.6,1,0,0,0,0,0,0,1
2008,4995,Automatic,90000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,46950,Automatic,20894.0,Petrol,4.0,1,0,0,0,0,0,0,1
2016,16950,Automatic,51700.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2016,12795,Automatic,100000.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2015,11500,Manual,84830.0,Petrol,2.0,0,1,0,0,0,0,0,1
2020,34495,Automatic,6000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2020,30990,Automatic,6000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2018,23899,Automatic,10945.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,25890,Automatic,10454.0,Diesel,2.0,1,0,0,0,1,0,0,0
2018,17750,Automatic,27563.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,24190,Automatic,13733.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,28290,Automatic,5534.0,Diesel,2.0,1,0,0,0,1,0,0,0
2016,15249,Automatic,30954.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,32950,Automatic,3061.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,26190,Automatic,7126.0,Petrol,1.5,1,0,0,0,0,0,0,1
2017,17890,Automatic,45437.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2017,20990,Automatic,20000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,17990,Automatic,34000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,10990,Automatic,48100.0,Petrol,1.6,1,0,0,0,0,0,0,1
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16000,Automatic,28000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,19750,Automatic,36095.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,35880,Automatic,10444.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,21980,Automatic,41539.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,22980,Automatic,26844.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,32980,Automatic,18389.0,Petrol,3.0,1,0,0,0,0,0,0,1
2019,22980,Automatic,11287.0,Diesel,1.6,1,0,0,0,1,0,0,0
2016,17480,Automatic,23109.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,22280,Automatic,25023.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,18980,Automatic,25207.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,23180,Automatic,5822.0,Petrol,2.0,1,0,0,0,0,0,0,1
2005,2995,Automatic,102500.0,Diesel,2.1,1,0,0,0,1,0,0,0
2013,8995,Automatic,70000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,11295,Automatic,45000.0,Petrol,1.6,1,0,0,0,0,0,0,1
2018,22950,Automatic,6000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,16950,Automatic,20000.0,Hybrid,2.2,1,0,0,0,0,1,0,0
2017,19950,Automatic,30000.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,22950,Automatic,9000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,36950,Automatic,18000.0,Petrol,4.0,1,0,0,0,0,0,0,1
2019,12900,Manual,3000.0,Diesel,1.5,0,1,0,0,1,0,0,0
1995,4750,Automatic,173000.0,Petrol,3.6,1,0,0,0,0,0,0,1
2020,48980,Automatic,1941.0,Petrol,3.0,1,0,0,0,0,0,0,1
2016,17000,Automatic,68429.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,23966,Automatic,29540.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,54980,Automatic,9155.0,Petrol,4.0,1,0,0,0,0,0,0,1
2017,24500,Automatic,16750.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2005,2690,Automatic,109000.0,Petrol,1.8,1,0,0,0,0,0,0,1
2010,7490,Automatic,60000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2011,9495,Automatic,39000.0,Petrol,1.8,1,0,0,0,0,0,0,1
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,18390,Automatic,11319.0,Diesel,1.6,1,0,0,0,1,0,0,0
2019,27790,Automatic,5617.0,Diesel,2.0,1,0,0,0,1,0,0,0
2020,31690,Automatic,3000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,25590,Automatic,2326.0,Petrol,1.5,1,0,0,0,0,0,0,1
2017,19743,Automatic,16509.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,24055,Automatic,7475.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,28524,Automatic,8263.0,Diesel,2.0,1,0,0,0,1,0,0,0
2016,19328,Automatic,25042.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,29546,Automatic,7990.0,Diesel,2.0,1,0,0,0,1,0,0,0
2017,15311,Automatic,31371.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,15485,Automatic,58468.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2010,6999,Automatic,80000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,20999,Automatic,20000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2010,5999,Manual,68000.0,Diesel,2.1,0,1,0,0,1,0,0,0
2012,10499,Automatic,47200.0,Petrol,1.6,1,0,0,0,0,0,0,1
2013,10999,Manual,57000.0,Diesel,2.1,0,1,0,0,1,0,0,0
2012,9499,Automatic,64000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,23800,Automatic,13800.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,18999,Automatic,28000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16995,Automatic,20000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,36000,Automatic,45979.0,Petrol,4.0,1,0,0,0,0,0,0,1
2016,15750,Automatic,15000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16400,Automatic,46479.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,18500,Automatic,38082.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,13300,Manual,32840.0,Petrol,2.0,0,1,0,0,0,0,0,1
2015,12300,Automatic,85275.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,19000,Automatic,24798.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,14500,Automatic,31559.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,14000,Automatic,70857.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,14500,Automatic,48280.0,Diesel,1.6,1,0,0,0,1,0,0,0
2018,18750,Automatic,21103.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,16500,Automatic,41272.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,21990,Automatic,35000.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2010,7990,Automatic,66000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2011,8490,Automatic,59000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2009,7495,Automatic,54000.0,Petrol,1.6,1,0,0,0,0,0,0,1
2009,6995,Automatic,42000.0,Petrol,1.6,1,0,0,0,0,0,0,1
2016,14700,Automatic,58070.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,16000,Automatic,54011.0,Other,2.0,1,0,0,0,0,0,1,0
2016,15900,Automatic,21606.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17900,Automatic,33265.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15000,Automatic,53400.0,Other,2.0,1,0,0,0,0,0,1,0
2017,17800,Automatic,29831.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,15600,Automatic,20139.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17400,Automatic,52897.0,Other,2.0,1,0,0,0,0,0,1,0
2017,17900,Automatic,13492.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,18600,Automatic,32897.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15750,Manual,34672.0,Diesel,2.1,0,1,0,0,1,0,0,0
2017,16600,Automatic,45277.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,13900,Manual,20524.0,Petrol,2.0,0,1,0,0,0,0,0,1
2016,17300,Automatic,42310.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,20000,Automatic,39268.0,Diesel,2.1,1,0,0,0,1,0,0,0
2008,3995,Automatic,104000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,20500,Automatic,16801.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,19000,Automatic,49936.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2014,9000,Manual,52000.0,Diesel,2.1,0,1,0,0,1,0,0,0
2018,16500,Automatic,31942.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,20000,Automatic,11870.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,22000,Automatic,19825.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,13900,Manual,47608.0,Diesel,2.1,0,1,0,0,1,0,0,0
2018,18500,Automatic,22672.0,Petrol,2.0,1,0,0,0,0,0,0,1
2017,13800,Automatic,50369.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,16500,Manual,9793.0,Petrol,2.0,0,1,0,0,0,0,0,1
2018,21000,Automatic,29911.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15300,Automatic,33303.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,11300,Manual,49604.0,Petrol,2.0,0,1,0,0,0,0,0,1
2007,1995,Automatic,89000.0,Petrol,1.8,1,0,0,0,0,0,0,1
2004,9495,Automatic,52000.0,Petrol,3.2,1,0,0,0,0,0,0,1
2006,14995,Automatic,63000.0,Petrol,5.4,1,0,0,0,0,0,0,1
2016,18200,Automatic,42000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,16995,Automatic,31000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,19995,Automatic,29000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,16400,Automatic,31681.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,20100,Automatic,24348.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17100,Automatic,21388.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,16700,Automatic,32912.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,19700,Automatic,29516.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,17000,Automatic,36115.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16200,Automatic,37843.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17200,Automatic,20876.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,16600,Automatic,29296.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15000,Automatic,44939.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,13000,Manual,22886.0,Diesel,2.1,0,1,0,0,1,0,0,0
2016,15900,Automatic,51208.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,17500,Automatic,39343.0,Diesel,2.1,1,0,0,0,1,0,0,0
2012,8495,Automatic,51564.0,Petrol,1.8,1,0,0,0,0,0,0,1
2003,1795,Automatic,88082.0,Diesel,2.1,1,0,0,0,1,0,0,0
2007,3790,Automatic,99000.0,Petrol,2.5,1,0,0,0,0,0,0,1
2007,3890,Automatic,87000.0,Petrol,1.8,1,0,0,0,0,0,0,1
2017,15700,Automatic,40285.0,Diesel,2.1,1,0,0,0,1,0,0,0
2009,4480,Automatic,130000.0,Diesel,3.0,1,0,0,0,1,0,0,0
2014,11290,Automatic,48000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,14940,Automatic,43000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,26490,Automatic,14696.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,29690,Automatic,7500.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,25490,Automatic,13101.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,31390,Automatic,3000.0,Petrol,1.5,1,0,0,0,0,0,0,1
2020,31790,Automatic,3500.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,27990,Automatic,6500.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,24590,Automatic,11368.0,Diesel,1.6,1,0,0,0,1,0,0,0
2016,21000,Automatic,32442.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,17100,Automatic,22655.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,15700,Automatic,21695.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,14850,Manual,67000.0,Diesel,2.1,0,1,0,0,1,0,0,0
2017,13700,Automatic,43020.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17400,Automatic,30744.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,16600,Automatic,27447.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,14200,Manual,31543.0,Diesel,2.1,0,1,0,0,1,0,0,0
2016,17100,Automatic,42427.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,11200,Automatic,34799.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,17900,Automatic,28446.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,11400,Manual,25698.0,Diesel,1.6,0,1,0,0,1,0,0,0
2017,20000,Automatic,30128.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,19000,Automatic,33891.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,20500,Automatic,25113.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17800,Automatic,28042.0,Petrol,2.0,1,0,0,0,0,0,0,1
2016,18450,Automatic,17050.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12800,Automatic,79011.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,17200,Automatic,40961.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,12800,Manual,40595.0,Diesel,2.1,0,1,0,0,1,0,0,0
2018,18500,Automatic,17771.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,20000,Manual,28831.0,Diesel,2.1,0,1,0,0,1,0,0,0
2018,19000,Automatic,23280.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,19000,Automatic,19542.0,Petrol,2.0,1,0,0,0,0,0,0,1
2016,17500,Automatic,52749.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2018,19250,Automatic,20275.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,15500,Automatic,36584.0,Diesel,1.6,1,0,0,0,1,0,0,0
2015,17450,Automatic,42377.0,Hybrid,2.1,1,0,0,0,0,1,0,0
2017,19500,Automatic,42157.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,13000,Manual,69385.0,Diesel,2.1,0,1,0,0,1,0,0,0
2014,13500,Automatic,49409.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,13400,Automatic,51245.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,17600,Automatic,22749.0,Petrol,2.0,1,0,0,0,0,0,0,1
2016,16000,Automatic,34107.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,18700,Automatic,16414.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,16450,Automatic,29219.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,19900,Automatic,59256.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,11000,Manual,83193.0,Diesel,2.1,0,1,0,0,1,0,0,0
2016,17500,Automatic,23112.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,17500,Automatic,30297.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,19000,Automatic,22291.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,19750,Automatic,19443.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,16600,Automatic,56827.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,13100,Manual,22716.0,Petrol,2.0,0,1,0,0,0,0,0,1
2016,13800,Automatic,69505.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,13900,Manual,26108.0,Petrol,2.0,0,1,0,0,0,0,0,1
2018,18900,Automatic,25569.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,13600,Automatic,80579.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,18750,Automatic,20512.0,Petrol,2.0,1,0,0,0,0,0,0,1
2015,15750,Automatic,28953.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,21800,Automatic,7540.0,Petrol,1.5,1,0,0,0,0,0,0,1
2016,15400,Automatic,23881.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,17500,Automatic,35444.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Manual,47140.0,Diesel,2.1,0,1,0,0,1,0,0,0
2017,18250,Automatic,26036.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,12450,Manual,52656.0,Diesel,2.1,0,1,0,0,1,0,0,0
2019,30444,Automatic,3360.0,Diesel,1.6,1,0,0,0,1,0,0,0
2020,30444,Automatic,6000.0,Diesel,1.6,1,0,0,0,1,0,0,0
2019,29944,Automatic,3500.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,39894,Automatic,10585.0,Petrol,3.0,1,0,0,0,0,0,0,1
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,13995,Automatic,96000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2004,1495,Manual,119000.0,Petrol,1.8,0,1,0,0,0,0,0,1
2016,17995,Automatic,11000.0,Diesel,1.6,1,0,0,0,1,0,0,0
2015,17500,Automatic,45566.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12800,Manual,41945.0,Diesel,2.1,0,1,0,0,1,0,0,0
2016,17600,Automatic,28389.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,15300,Automatic,48507.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,19200,Automatic,29695.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,18500,Automatic,24277.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,13850,Automatic,77814.0,Other,2.0,1,0,0,0,0,0,1,0
2017,17600,Automatic,21841.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,18900,Automatic,31674.0,Petrol,2.0,1,0,0,0,0,0,0,1
2015,15500,Automatic,32967.0,Diesel,2.1,1,0,0,0,1,0,0,0
2014,15701,Automatic,20498.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,26601,Automatic,9949.0,Diesel,2.0,1,0,0,0,1,0,0,0
2016,17672,Automatic,31656.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,28980,Automatic,5500.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,23280,Automatic,3908.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,32980,Automatic,2000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2020,31980,Automatic,500.0,Diesel,2.0,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,20990,Automatic,23000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,23444,Automatic,13279.0,Diesel,2.0,1,0,0,0,1,0,0,0
2018,27244,Automatic,12054.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,25995,Automatic,16000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,34890,Automatic,21927.0,Petrol,3.0,1,0,0,0,0,0,0,1
2017,20750,Automatic,22540.0,Hybrid,2.0,1,0,0,0,0,1,0,0
2015,13890,Manual,36006.0,Diesel,2.1,0,1,0,0,1,0,0,0
2017,17890,Automatic,36000.0,Petrol,2.0,1,0,0,0,0,0,0,1
2016,20444,Automatic,24357.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,24244,Automatic,11907.0,Petrol,1.5,1,0,0,0,0,0,0,1
2016,27444,Automatic,36815.0,Petrol,3.0,1,0,0,0,0,0,0,1
2019,24244,Automatic,10804.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,29444,Automatic,15707.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,24944,Automatic,13538.0,Diesel,2.0,1,0,0,0,1,0,0,0
2016,16890,Automatic,47850.0,Diesel,2.1,1,0,0,0,1,0,0,0
2008,3999,Automatic,170000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2006,1695,Automatic,153000.0,Petrol,1.8,1,0,0,0,0,0,0,1
2013,11995,Automatic,40000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2007,3695,Automatic,160000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2015,12000,Automatic,40005.0,Diesel,2.1,1,0,0,0,1,0,0,0
2017,22767,Automatic,30676.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,14000,Automatic,45000.0,Diesel,2.1,1,0,0,0,1,0,0,0
